Threshold,Method,Model,Num_Edges_Mean,Num_Edges_Std,Num_Nodes_Mean,Num_Nodes_Std,Modularity_Mean,Modularity_Std,Num_Communities_Mean,Num_Communities_Std,Avg_Community_Size_Mean,Avg_Community_Size_Std,Avg_Clustering_Mean,Avg_Clustering_Std,Graph_Density_Mean,Graph_Density_Std,Avg_Degree_Mean,Avg_Degree_Std,Nodes_Removed_Mean,Nodes_Removed_Std,Edges_Removed_Mean,Edges_Removed_Std,Percent_Nodes_Retained_Mean,Percent_Nodes_Retained_Std,Percent_Edges_Retained_Mean,Percent_Edges_Retained_Std,Accuracy_Mean,Accuracy_Std,Cohen_Kappa_Mean,Cohen_Kappa_Std
0.3,pagerank,GCN,194919.25,60.389706628420264,7360.5,38.28402625987328,0.8429787600776574,0.00014215521070344813,891.5,1.2909944487358056,8.256284221259854,0.033781864514407685,0.6596163624623439,0.0036087549336990543,0.0071970569387053,7.360026823469975e-05,52.9646280616867,0.26662074910851785,5200.5,38.28402625987328,219730.75,60.389706628420264,0.5859804155720085,0.0030478485996236738,0.470081393946702,0.0001456401944493454,0.7253705318221447,0.005559757765099976,0.5213125865388957,0.010276459878736321
0.3,pagerank,GraphSAGE,194919.25,60.389706628420264,7360.5,38.28402625987328,0.8429787600776574,0.00014215521070344813,891.5,1.2909944487358056,8.256284221259854,0.033781864514407685,0.6596163624623439,0.0036087549336990543,0.0071970569387053,7.360026823469975e-05,52.9646280616867,0.26662074910851785,5200.5,38.28402625987328,219730.75,60.389706628420264,0.5859804155720085,0.0030478485996236738,0.470081393946702,0.0001456401944493454,0.7253705318221447,0.0047752620532272435,0.5247682898208084,0.009275485593654044
0.3,stratified,GAT,172271.75,110.8042568376023,7513.5,76.83098333354845,0.8434458716540987,0.00018718274582598147,898.75,2.6299556396765835,8.35984423263793,0.06691105906968424,0.5998190404067082,0.005926792478079632,0.0061054259129746805,0.00012163426390049417,45.86000639331479,0.4457770695519087,5047.5,76.83098333354845,242378.25,110.8042568376023,0.5981609744447098,0.006116629514652387,0.415463041119016,0.0002672235785303286,0.7299476896251089,0.007906868852317813,0.538761510598958,0.018043937259390977
0.3,stratified,GCN,172271.75,110.8042568376023,7513.5,76.83098333354845,0.8434458716540987,0.00018718274582598147,898.75,2.6299556396765835,8.35984423263793,0.06691105906968424,0.5998190404067082,0.005926792478079632,0.0061054259129746805,0.00012163426390049417,45.86000639331479,0.4457770695519087,5047.5,76.83098333354845,242378.25,110.8042568376023,0.5981609744447098,0.006116629514652387,0.415463041119016,0.0002672235785303286,0.7323452484742807,0.005559757765099993,0.5376742117097884,0.007440496801281895
0.3,stratified,GraphSAGE,172271.75,110.8042568376023,7513.5,76.83098333354845,0.8434458716540987,0.00018718274582598147,898.75,2.6299556396765835,8.35984423263793,0.06691105906968424,0.5998190404067082,0.005926792478079632,0.0061054259129746805,0.00012163426390049417,45.86000639331479,0.4457770695519087,5047.5,76.83098333354845,242378.25,110.8042568376023,0.5981609744447098,0.006116629514652387,0.415463041119016,0.0002672235785303286,0.7268962510897995,0.0026033817011288556,0.5317312533658256,0.009721387668340168
0.4,blackhole,GAT,67796.75,169.46459807287184,6528.5,27.086281890777602,0.8570951713877406,0.00035186084165773034,1007.75,4.349329450233296,6.478397127922996,0.041628263378889495,0.34751685885615125,0.002845912118177319,0.00318191638029068,1.863105848866294e-05,20.76958237703881,0.03715581526156573,6032.5,27.086281890777602,346853.25,169.46459807287184,0.519743650983202,0.0021563794196940702,0.16350355721692994,0.0004086931100274244,0.7757192676547515,0.02072186194727748,0.6256708788958321,0.032745668754169385
0.4,blackhole,GCN,67796.75,169.46459807287184,6528.5,27.086281890777602,0.8570951713877406,0.00035186084165773034,1007.75,4.349329450233296,6.478397127922996,0.041628263378889495,0.34751685885615125,0.002845912118177319,0.00318191638029068,1.863105848866294e-05,20.76958237703881,0.03715581526156573,6032.5,27.086281890777602,346853.25,169.46459807287184,0.519743650983202,0.0021563794196940702,0.16350355721692994,0.0004086931100274244,0.7744115082824761,0.008930151445980469,0.6148622631987731,0.016233387938659416
0.4,blackhole,GraphSAGE,67796.75,169.46459807287184,6528.5,27.086281890777602,0.8570951713877406,0.00035186084165773034,1007.75,4.349329450233296,6.478397127922996,0.041628263378889495,0.34751685885615125,0.002845912118177319,0.00318191638029068,1.863105848866294e-05,20.76958237703881,0.03715581526156573,6032.5,27.086281890777602,346853.25,169.46459807287184,0.519743650983202,0.0021563794196940702,0.16350355721692994,0.0004086931100274244,0.7892327811682651,0.006421499504209357,0.6403253886525124,0.011332757287765484
0.4,kcenter,GAT,124395.0,0.0,6121.0,0.0,0.8445095353310393,0.0,950.0,0.0,6.443157894736842,0.0,0.7195150319892423,0.0,0.006641392057558197,0.0,40.64531939225617,0.0,6440.0,0.0,290255.0,0.0,0.48730196640394874,0.0,0.3,0.0,0.7207933740191804,0.0064608352442359,0.5288612573378292,0.010825097575356882
0.4,kcenter,GCN,124395.0,0.0,6121.0,0.0,0.8445095353310393,0.0,950.0,0.0,6.443157894736842,0.0,0.7195150319892423,0.0,0.006641392057558197,0.0,40.64531939225617,0.0,6440.0,0.0,290255.0,0.0,0.48730196640394874,0.0,0.3,0.0,0.725588491717524,0.0010970407490948492,0.5329241354678012,0.005340895645455665
0.4,kcenter,GraphSAGE,124395.0,0.0,6121.0,0.0,0.8445095353310393,0.0,950.0,0.0,6.443157894736842,0.0,0.7195150319892423,0.0,0.006641392057558197,0.0,40.64531939225617,0.0,6440.0,0.0,290255.0,0.0,0.48730196640394874,0.0,0.3,0.0,0.7242807323452485,0.002880591049346006,0.525271756120635,0.006843660784688535
