Threshold,Method,Model,Num_Edges_Mean,Num_Edges_Std,Num_Nodes_Mean,Num_Nodes_Std,Modularity_Mean,Modularity_Std,Num_Communities_Mean,Num_Communities_Std,Avg_Community_Size_Mean,Avg_Community_Size_Std,Avg_Clustering_Mean,Avg_Clustering_Std,Graph_Density_Mean,Graph_Density_Std,Avg_Degree_Mean,Avg_Degree_Std,Nodes_Removed_Mean,Nodes_Removed_Std,Edges_Removed_Mean,Edges_Removed_Std,Percent_Nodes_Retained_Mean,Percent_Nodes_Retained_Std,Percent_Edges_Retained_Mean,Percent_Edges_Retained_Std,MAE_Mean,MAE_Std,RMSE_Mean,RMSE_Std,R2_Mean,R2_Std
0.0,stratified,GCN,260889.75,181.1304778329699,10879.5,108.03240254664338,0.835374878977595,0.00012004051626465786,905.75,0.9574271077563381,12.011540943722963,0.11142305323718944,0.5714108054715089,0.005278700603679499,0.00440961573147546,8.427523448499002e-05,47.96317644004429,0.4428446844253194,1681.5,108.03240254664338,153760.25,181.1304778329699,0.8661332696441366,0.008600621172410105,0.6291806342698661,0.00043682739137337466,1.1890252559935413,0.09068188648129902,1.919791651906958,0.09409015605443222,0.3237285266886284,0.06495550515779352
0.0,stratified,GraphSAGE,260889.75,181.1304778329699,10879.5,108.03240254664338,0.835374878977595,0.00012004051626465786,905.75,0.9574271077563381,12.011540943722963,0.11142305323718944,0.5714108054715089,0.005278700603679499,0.00440961573147546,8.427523448499002e-05,47.96317644004429,0.4428446844253194,1681.5,108.03240254664338,153760.25,181.1304778329699,0.8661332696441366,0.008600621172410105,0.6291806342698661,0.00043682739137337466,1.1650401872189744,0.20675098103156428,1.790099214228969,0.32292655736394127,0.39874607326139844,0.21176556798532573
0.1,blackhole,GAT,164639.75,739.7555339434779,10111.5,45.59605246071199,0.8463534313644354,0.000361068638870771,997.0,13.490737563232042,10.143693075951358,0.17676164449126353,0.39756304920555136,0.0018089858590964335,0.003220947322515314,1.5587118094240846e-05,32.564872435587276,0.04034068291629529,2449.5,45.59605246071199,250010.25,739.7555339434779,0.8049916407929305,0.003629969943532533,0.3970571566381285,0.001784048074143181,0.7965299652275526,0.07107100941640113,1.282494878427216,0.13028156747855094,0.69640769185438,0.06098449411693074
0.1,blackhole,GCN,164639.75,739.7555339434779,10111.5,45.59605246071199,0.8463534313644354,0.000361068638870771,997.0,13.490737563232042,10.143693075951358,0.17676164449126353,0.39756304920555136,0.0018089858590964335,0.003220947322515314,1.5587118094240846e-05,32.564872435587276,0.04034068291629529,2449.5,45.59605246071199,250010.25,739.7555339434779,0.8049916407929305,0.003629969943532533,0.3970571566381285,0.001784048074143181,1.1718335622059282,0.1791983805160686,1.7854742684080946,0.2616477807279556,0.4066958378700436,0.17041350757516535
0.1,blackhole,GraphSAGE,164639.75,739.7555339434779,10111.5,45.59605246071199,0.8463534313644354,0.000361068638870771,997.0,13.490737563232042,10.143693075951358,0.17676164449126353,0.39756304920555136,0.0018089858590964335,0.003220947322515314,1.5587118094240846e-05,32.564872435587276,0.04034068291629529,2449.5,45.59605246071199,250010.25,739.7555339434779,0.8049916407929305,0.003629969943532533,0.3970571566381285,0.001784048074143181,1.0550919879120697,0.4320666952415906,1.6389309754667678,0.6663637689874513,0.4470163255924929,0.4003594767292829
0.1,kcenter,GAT,186593.0,0.0,9264.0,0.0,0.8626906514401359,0.0,1100.0,0.0,8.421818181818182,0.0,0.7563033286114496,0.0,0.004348857051388545,0.0,40.28346286701209,0.0,3297.0,0.0,228057.0,0.0,0.7375208980176737,0.0,0.4500012058362474,0.0,1.094336942075358,0.02053731262411178,1.6486113171134746,0.005239694791708187,0.5021815092465032,0.0031672261396752145
0.1,kcenter,GCN,186593.0,0.0,9264.0,0.0,0.8626906514401359,0.0,1100.0,0.0,8.421818181818182,0.0,0.7563033286114496,0.0,0.004348857051388545,0.0,40.28346286701209,0.0,3297.0,0.0,228057.0,0.0,0.7375208980176737,0.0,0.4500012058362474,0.0,1.0474120367808817,0.04322821636192415,1.7008855789239838,0.06725723844367752,0.4694939032538918,0.04246835034338625
0.1,kcenter,GraphSAGE,186593.0,0.0,9264.0,0.0,0.8626906514401359,0.0,1100.0,0.0,8.421818181818182,0.0,0.7563033286114496,0.0,0.004348857051388545,0.0,40.28346286701209,0.0,3297.0,0.0,228057.0,0.0,0.7375208980176737,0.0,0.4500012058362474,0.0,1.2659763366490628,0.02173512953277988,1.987276058985581,0.02565164109294635,0.2765611162171431,0.018581935378772275
0.1,pagerank,GAT,261123.5,45.58142896692321,9555.0,41.08527716834828,0.8453957812497916,0.00013228313882763902,887.75,1.5,10.763230853337477,0.06075770125328653,0.6488027806507252,0.0016455248346398227,0.005721075574088157,4.8347167442856316e-05,54.65766645282652,0.2273528577026804,3006.0,41.08527716834828,153526.5,45.58142896692321,0.7606878433245761,0.0032708603748386475,0.6297443627155432,0.00010992747851663805,1.1114956187352267,0.014515905185354139,1.6917286948175119,0.013555185460316635,0.4757800760008055,0.008377814870942038
0.1,pagerank,GCN,261123.5,45.58142896692321,9555.0,41.08527716834828,0.8453957812497916,0.00013228313882763902,887.75,1.5,10.763230853337477,0.06075770125328653,0.6488027806507252,0.0016455248346398227,0.005721075574088157,4.8347167442856316e-05,54.65766645282652,0.2273528577026804,3006.0,41.08527716834828,153526.5,45.58142896692321,0.7606878433245761,0.0032708603748386475,0.6297443627155432,0.00010992747851663805,1.0919505877788938,0.05147691352959141,1.8194098843429727,0.0644125183053323,0.3931234775297653,0.043151206061177026
