refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,category,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
NASCAN,NCCCN,Zn,2.1904,0.9923,2.1904,nonporous,0.20515140107267515,0.22972972972972974,0.0,15.198055191550205,116
NASGEV,n1ccc(cc1)c1nnn[nH]1,Zn,2.10371,1.3286,2.10371,nonporous,0.9363269203630118,0.2328767123287671,0.2321965018210037,28.60990004076961,128
NASGIZ,n1ccc(cc1)c1nnn[nH]1,Cd,2.24627,1.38836,2.24627,nonporous,0.08410647520578336,0.056790123456790124,0.001673911116682074,40.4737528607668,69
NASGIZ01,n1ccc(cc1)c1nnn[nH]1,Cd,2.2108,1.38212,2.2108,nonporous,0.2829022816646259,0.056790123456790124,0.001673911116682074,40.473167983423124,69
NASREH,OC(=O)c1cc(cc(c1)C(=O)O)c1c(C)c(C)c(c(c1C)C)c1cc(cc(c1)C(=O)O)C(=O)O,Co,7.10434,4.08425,6.577,medium pore,0.14004322673071928,0.09502923976608187,0.00019440628627127128,54.67326701480431,55
NASROR,OC(=O)c1cc(cc(c1)C(=O)O)c1c(C)c(C)c(c(c1C)C)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,9.03426,4.96946,9.03426,medium pore,0.7017918741522957,0.16149068322981366,5.546587138849245e-05,155.16817354546347,3
NATFAS,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,6.53453,3.93626,6.51368,small pore,0.7593331340257045,0.14995563442768411,0.0014208018614540582,145.01957440598514,3
NATHUO,OC(=O)c1ccc(cc1C(F)(F)F)c1ccc(c(c1)C(F)(F)F)C(=O)O,Zn,7.56745,6.68911,7.56745,medium pore,0.5363049889453952,0.02484472049689441,3.0999641088904876e-05,22.73108669542331,3
NATQUW,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Eu,2.0248,0.85285,2.0248,nonporous,0.15929681064538978,0.09716599190283401,0.011133655771916995,20.726822828055933,12
NATRAD,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,2.01949,0.8314,2.01009,nonporous,0.3869894536030162,0.20125786163522014,0.02494498803745638,27.820546121830624,195
NATREH,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Pr,2.09915,0.92769,2.09915,nonporous,0.4571774175477781,0.16666666666666666,0.012046406202521474,14.895273780439469,96
NATREH01,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Pr,2.07607,0.9039,2.02062,nonporous,0.16056441822618092,0.16666666666666666,0.012046406202521474,14.895502250659698,96
NATREH02,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Pr,2.079,0.77393,2.02632,nonporous,0.2840098673061733,0.16666666666666666,0.012046406202521474,14.884128726629635,96
NATRUX,Cc1cc(cc(c1)C(=O)O)c1ccncc1,Mn,2.96446,2.22962,2.96073,nonporous,0.19732934098905963,0.11273486430062629,0.0024883320627254856,45.22249232406595,225
NATXEN,OC(=O)c1ncc(nc1)C(=O)O,Ce,1.42642,0.53115,1.42642,nonporous,0.10240701606901678,0.10465116279069767,0.0023019041672518773,7.482063499879439,17
NATXIR,OC(=O)c1ncc(nc1)C(=O)O,Er,3.28323,2.79211,3.28323,small pore,0.2883800880667655,0.0898876404494382,0.03255873340143003,7.025283165890492,365
NATXOW,NC(=O)c1cnccn1,Ag,2.76514,1.22962,2.76067,nonporous,0.26232189226833214,0.03982300884955752,0.1643533418400675,7.914597000590692,73
NAVJAW,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,9.42519,8.22144,9.42519,large pore,0.13137688642076403,0.0847953216374269,1.7119463584741504e-05,54.33746895229148,55
NAVJAW01,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,9.69513,8.01076,9.69513,large pore,0.13354994276090984,0.08625730994152046,2.2816135293076143e-05,55.15198692309527,55
NAVLIG,n1ccc(cc1)/C=C/c1ccncc1,Cu,4.11091,3.76877,4.10997,small pore,0.12580120438677397,0.1085972850678733,0.0,20.208574683612035,56
NAVWEN,O=C(Nc1ccncc1)Nc1ccncc1,Zn,3.98216,2.31665,3.97834,nonporous,0.27772724558855266,0.015084294587400179,1.358423242941891e-05,13.87675282091732,3
NAVYOA,OC(=O)C(=O)O,Sm,1.78429,0.92568,1.78429,nonporous,0.4,1.0,0.0,2.8520752305430457,369
NAVYUG,OC(=O)C(=O)O,Eu,1.77167,0.92993,1.76742,nonporous,0.6655626455574686,0.9,0.0,8.785697564402687,123
NAWHOL,OC(=O)CCCC(=O)O,La,3.84215,2.77126,3.83746,small pore,0.13376494148103807,0.08387096774193549,3.723874691616627e-05,12.167727247720972,32
NAWHOL01,OC(=O)CCCC(=O)O,La,3.79433,2.65148,3.7854,small pore,0.1337722096563996,0.08387096774193549,3.723874691616627e-05,12.168765564807645,32
NAWKII,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Mg,3.21845,1.55685,3.21845,nonporous,0.26438971821878055,0.4070796460176991,0.004849328587498462,38.78087090897016,226
NAWXER,OC(=O)c1ccc(cc1)c1nc(c2ccc(cc2)C(=O)O)c(nc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.38789,5.61056,6.08763,medium pore,0.42062777607184787,0.28926353149955636,0.00028445272063517526,276.1407052595998,3
NAXKOO,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Al,7.15451,6.99611,7.15451,medium pore,0.37397945799608084,1.0,0.0,2.836558612425299,184
NAXKOO01,OC(=O)c1ccc(c(c1)N)C(=O)O,Al,3.33258,3.14968,3.30205,small pore,0.39469985353834963,0.463768115942029,0.013914410561948878,26.824993446042043,183
NAXKOO02,OC(=O)c1ccc(c(c1)N)C(=O)O,Al,3.34841,2.90732,3.26505,small pore,0.7159973047759123,0.463768115942029,0.013914410561948878,26.843865432255065,183
NAXSUB,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Co,2.34793,1.02458,1.91097,nonporous,0.08267568926145435,0.05555555555555555,0.00028605889663569717,32.022440440833584,55
NAXTAI,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Mn,2.5289,1.1004,2.51838,nonporous,0.09482175149205156,0.037578288100208766,0.0013874911806523412,15.798464037063088,225
NAXVOY,OC=O,Mg,2.51506,1.45487,2.16163,nonporous,0.3091983281401781,1.0,0.0,83.87553836460852,50
NAXVOY01,OC=O,Mg,4.76031,3.68572,4.76031,small pore,0.33901166402158656,1.0,0.0,83.89218420137104,50
NAXVOY02,OC=O,Mg,4.77771,3.68963,4.76479,small pore,0.21298419071649732,1.0,0.0,83.89288839977674,50
NAXVOY03,OC=O,Mg,4.73834,3.66745,4.73834,small pore,0.3176385712528827,1.0,0.0,83.8923626707665,50
NAXVOY04,OC=O,Mg,4.79273,3.73557,4.79273,small pore,0.3528175175287288,1.0,0.0,83.88861202981634,50
NAYXOC,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,8.15912,4.39171,7.93066,medium pore,0.2705493391978316,0.25888324873096447,0.00030339866666337384,43.5992713039871,22
NAYZOE,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,15.81258,5.82635,15.81045,medium pore,0.24808458046683934,0.20750551876379691,0.0013291326106299377,153.88519277867405,1
NAZBAT,OC(=O)c1ccc(c2c1cccc2)C(=O)O,In,6.91043,4.61131,6.91043,medium pore,0.3654382222752427,0.06565656565656566,0.005024867969030404,10.877318210516286,70
NDFUMA01,OC(=O)/C=C/C(=O)O,Nd,1.86423,0.67321,1.59879,nonporous,0.2304241154130068,1.0,0.0,2.9972591017916486,435
NDFUMA02,OC(=O)/C=C/C(=O)O,Nd,1.87243,0.6847,1.74581,nonporous,0.0,1.0,0.0,2.9984117328001623,435
NEBMEP,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Cd,2.03545,1.3438,1.96455,nonporous,0.7002290774295746,0.03950617283950617,0.0014503325831380306,26.75720288018478,69
NEBPOB,OCc1nc(c([nH]1)C(=O)O)C(=O)O,Ba,1.39316,0.74201,1.3765,nonporous,0.6114569174039854,0.7142857142857142,0.0,4.7502514527962365,92
NEBPUH,OCc1nc(c([nH]1)C(=O)O)C(=O)O,Ba,2.47106,0.75476,2.4302,nonporous,0.6111382128305066,0.7142857142857142,0.0,4.746892861552222,92
NEBQAO,OCc1nc(c([nH]1)C(=O)O)C(=O)O,Ba,1.6063,0.63606,1.6063,nonporous,0.6116167141525168,0.7142857142857142,0.0,4.75193543227159,92
NEBQES,OCc1nc(c([nH]1)C(=O)O)C(=O)O,Ba,1.86819,0.94964,1.84456,nonporous,0.6115699049228185,0.7142857142857142,0.0,4.7514421444995065,92
NEBQOD,OC(=O)c1ccc(cc1Oc1ccc(cc1)C(=O)O)C(=O)O,Cd,4.59399,3.78386,4.5825,small pore,0.1349242209649653,0.09259259259259259,0.00018339261033336007,63.52552083202321,69
NEBTAS,OC(=O)c1ccncc1,Cd,5.37903,2.23515,5.36054,nonporous,0.08792672824688627,0.2506172839506173,0.0031729079959513925,172.02901789058288,69
NEBYOK,OC(=O)c1cc(cc(c1)c1ccncc1)C(=O)O,Tb,4.38966,2.02841,4.37837,nonporous,0.30968853607353486,0.2639593908629441,0.012566132915340885,43.835198616533575,22
NEDLOZ,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,5.19157,3.5955,5.18991,small pore,0.6624907813066052,0.6919191919191919,0.005475525599648416,120.10885585442107,70
NEDVOJ,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Mn,6.21011,4.70231,6.12587,medium pore,0.5895769314347383,0.10020876826722337,4.8895344594725935e-05,40.57046640524336,225
NEDWAW,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Mn,8.21752,5.99671,8.17631,medium pore,0.2035587087604871,0.10020876826722337,4.8895344594725935e-05,40.592013406574864,225
NEFJOA,N#C[C@@H]1C(=O)C(=O)[C@H](C(=O)C1=O)Cl,K,0.97694,0.36769,0.96764,nonporous,0.0,1.0,0.0,0.811001096562126,31
NEFTOJ,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.69947,3.65345,4.69947,small pore,0.20339168791829992,0.1600441501103753,0.0034640564372968954,123.62328152050927,1
NEGQIC,OC(=O)c1ccc(cc1)n1c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Co,6.02984,4.19577,5.86605,medium pore,0.10464235002309172,0.07309941520467836,0.0,41.21924084724928,55
NEGXIJ,O=C([C@@H]1CCCN1C(=O)CNC(=O)c1cccnc1)N1CCC[C@H]1C(=O)Nc1cccnc1,Ag,11.43849,10.77498,11.43849,large pore,0.0,1.0,0.0,1.9998599147473715,688
NEHGEO,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.2858,4.45812,5.28563,medium pore,0.06332390363006843,0.3203194321206744,0.00021257761329988804,304.4139625981349,3
NEHGIS,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.25791,4.32138,5.25791,medium pore,0.32172632761778525,0.321206743566992,0.00021627641023764152,305.30411617107495,3
NEHZAE,OC(=O)c1ccc(cc1)C(=O)O,Fe,22.77388,7.11051,22.77388,medium pore,0.6599837279275265,0.5942028985507246,0.008439483353309872,72.81380096654125,113
NEHZIK,OC(=O)/C=C/c1cnc[nH]1,Zn,7.30714,4.78146,7.30714,medium pore,0.0,1.0,0.0,0.9999663362587284,152
NEHZOS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.41331,8.64031,11.41331,large pore,0.704993821534107,0.5640176600441501,0.005252298717128993,444.350017585731,1
NEHZUY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.30414,10.12084,13.30414,large pore,0.7049706044795236,0.5640176600441501,0.005252298717128993,444.32381626742375,1
NEJHES,Cc1c(c2cc(cc(c2)c2ccc(cc2)C(=O)O)c2ccc(cc2)C(=O)O)c(C)c(c(c1c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)C)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,10.2179,8.04194,10.2179,large pore,0.2013997045637459,0.19289340101522842,0.0002892926618649439,32.752199623637665,22
NEJQAX,ON(c1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Co,4.0192,3.3358,4.0192,small pore,0.05855791965941519,0.04093567251461988,0.0,23.68909565040274,55
NEJYUY,OC(=O)c1ccc(cc1)n1cnc2c1cccc2,Cd,2.4251,1.19025,2.4045,nonporous,0.06538789181719784,0.03209876543209877,0.019391549012238544,21.53034391264862,69
NEKMUN,OC(=O)c1cc(cc(c1)C(=O)O)Oc1ccccc1C(=O)O,Co,5.69957,3.6274,5.5194,small pore,0.09415130895959647,0.06432748538011696,0.00025674008365813005,36.23854071221082,55
NELCEN,OC(=O)c1ccncc1,Cu,2.26627,1.14396,2.26115,nonporous,0.3422923294221195,0.2792494481236203,0.0023587661160019108,214.00267669493647,1
NELRAY,OC(=O)c1ccc(cc1)C(=O)O,Er,2.6979,1.12447,2.69353,nonporous,0.8270373255877739,0.696629213483146,0.027706686656018612,54.8426106972182,365
NELREC,OC(=O)c1ccc(cc1)C(=O)O,Er,2.7743,1.14252,2.46773,nonporous,0.375074791824131,0.696629213483146,0.027706686656018612,54.84842700612072,365
NELTUU,OP(=O)(CCCP(=O)(O)O)O,Zn,4.60345,3.57723,4.53987,small pore,0.3813522135546886,0.3648648648648649,0.006516105146242131,25.349389882840526,116
NELVEG,OP(=O)(CCP(=O)(O)O)O,Zn,4.88877,3.9894,4.88281,small pore,0.28578796913776955,0.3918918918918919,0.042397877329384166,26.131131683736633,116
NEMCOA,Nc1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,8.84003,6.62604,8.84003,medium pore,0.2995219412360153,0.24944812362030905,0.00021765901920115394,191.2451666131285,1
NEMNUO,OC(=O)CCCCCCC(=O)O,Zn,1.86987,1.23872,1.85134,nonporous,0.3813124405721132,0.17567567567567569,0.003722900983174956,11.648213778289666,116
NEMSOP,O=C1c2cc(ccc2c2c1cc(cc2)C(=O)O)C(=O)O,Pb,1.83689,0.91822,1.80793,nonporous,0.24667484509541276,0.21019108280254778,0.0020876266230351907,27.542969068411498,127
NEMXEL,OC(=O)CCCC(=O)O,Ce,3.80068,2.66821,3.80068,small pore,0.42533047394878987,0.75,0.001893939393939394,8.300352710467385,81
NEMXOV,OC(=O)CCCC(=O)O,Nd,4.09091,2.54575,4.08797,small pore,0.681183555937781,0.9629629629629629,0.006112949753300631,23.673642923743603,90
NEMXUB,OC(=O)CCCC(=O)O,Pr,3.75158,2.67029,3.75,small pore,0.678937455113281,0.8333333333333333,0.0035196687370600407,18.157987423108313,37
NEMZIR,OC(=O)c1ccc(cc1)c1n[nH]c(n1)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,3.75422,1.76628,3.65868,nonporous,0.21228008033811469,0.12222222222222222,0.00025119077819044165,80.75006262891252,69
NEMZOW,Cc1cnc(cn1)C(=O)O,Ag,1.53729,0.95213,1.51653,nonporous,0.09498047720271177,0.02654867256637168,0.0,4.897121545477775,73
NENFEU,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ho,6.70631,5.44705,6.70631,medium pore,0.4416500890809695,0.4444444444444445,0.01152715417866933,17.353252303382607,708
NENHAQ,OC(=O)c1ccc2c(c1)c1ccc(cc1c1c2cc(cc1)C(=O)O)C(=O)O,Cd,8.501,7.75105,8.501,medium pore,0.27368211075293947,0.18271604938271604,0.0011617036837409706,123.05726975529902,69
NENHEU,OC(=O)c1ccc2c(c1)c1ccc(cc1c1c2cc(cc1)C(=O)O)C(=O)O,Zn,8.35578,7.5869,8.32599,medium pore,0.6246951608253964,0.3034605146406389,0.00031034054908885055,286.3204620497526,3
NENXIO,OC(=O)c1cc[n+](cc1)[O-],Cu,3.03696,2.20407,2.79783,nonporous,0.04536943436384779,0.039735099337748346,5.37902103071724e-06,29.15094097990071,1
NEPZIU,O=C(c1ccc(s1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Ni,10.60702,3.47085,10.60702,small pore,0.15381981874846204,0.09375,0.010416666666666666,14.958310807519549,60
NEQTIP,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Tb,7.10078,6.36764,7.10078,medium pore,0.49147948195288566,0.3248730964467005,0.001336404467594871,54.36758091841449,22
NEQZAN,OC(=O)c1cc(cc(c1)Oc1ccccc1C(=O)O)Oc1ccccc1C(=O)O,Cu,2.99028,1.55097,2.98076,nonporous,0.0622958318932435,0.05408388520971302,5.127748042844056e-05,39.603380073127525,1
NERCIY,OC(=O)c1cccc(n1)C(=O)O,La,3.58696,1.10767,3.58696,nonporous,0.21771209239361705,0.12903225806451613,0.010986355935815949,17.650711517199046,32
NERCOE,OC(=O)c1cccc(n1)C(=O)O,Gd,3.51766,1.0661,3.40855,nonporous,0.14369308797175573,0.03773584905660378,0.0004522308630047221,5.441224721138955,195
NERDAR,OC(=O)c1cccc(n1)C(=O)O,Sm,3.50993,1.05211,3.4008,nonporous,0.1024589321073247,0.12222222222222223,0.007451563836314395,9.75273418031959,16
NERVAJ,Cc1c(COc2cccc(c2)C(=O)O)c(C)c(c(c1COc1cccc(c1)C(=O)O)C)COc1cccc(c1)C(=O)O,Zn,12.55163,3.49733,10.9397,small pore,0.7593494866529955,0.018633540372670808,3.157339018049121e-06,17.916796375296897,3
NERVEL,OC(=O)c1cccnc1,Co,4.91794,2.50641,4.71832,small pore,0.2978527008298714,0.1695906432748538,0.0053747635054806776,97.50341549825872,55
NERVEN,Cc1c(COc2cccc(c2)C(=O)O)c(C)c(c(c1COc1cccc(c1)C(=O)O)C)COc1cccc(c1)C(=O)O,Cd,10.13868,5.60512,10.13868,medium pore,0.1690239419897946,0.018518518518518517,1.877489704457779e-05,12.733686114586718,69
NERVIP,OC(=O)c1cccnc1,Co,4.83376,2.41389,4.76287,small pore,0.29523673395038286,0.16812865497076024,0.005322042655645406,96.68261982282426,55
NERVIP01,OC(=O)c1cccnc1,Co,4.13731,2.51547,4.03978,small pore,0.2979874567906031,0.1695906432748538,0.0053844325037583456,97.53471050760325,55
NERVOV,OC(=O)c1cccnc1,Co,5.20555,2.77559,5.16879,small pore,0.29786003167905345,0.1695906432748538,0.0053747635054806776,97.50845046331791,55
NESDIA,OC(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)O,Co,1.37731,0.72683,1.3715,nonporous,0.03583815059642424,0.013157894736842105,0.001953454450416892,7.904472393943447,55
NETYOD,OC(=O)c1ccc(cc1c1ncc(nc1)c1cc(ccc1C(=O)O)C(=O)O)C(=O)O,Zn,5.61827,3.30238,5.61827,small pore,0.44253640261916816,0.1419698314108252,8.911487255333025e-05,130.32865106124393,3
NEVDEA,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.35869,7.5634,15.35869,medium pore,0.31875059158275154,0.43258426966292135,0.0,68.04815189939096,143
NEVDIE,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.19821,7.30657,15.19821,medium pore,0.31874262755800675,0.43258426966292135,0.0,68.04521300711552,143
NEVDUQ,[C]c1c(c2c([C])c(c3ccc(cc3)C(=O)O)c(c(c2[C])c2ccc(cc2)C(=O)O)[C])c([C])c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Hf,16.09682,8.01738,16.09682,large pore,0.1841842544949041,0.4583333333333333,0.03088336783988958,9.575605706243095,689
NEVJIJ,OC(=O)CN(c1cc(ccc1C(=O)O)C(=O)O)CC(=O)O,Cd,1.87074,1.20669,1.80941,nonporous,0.05655184206540746,0.022222222222222223,0.0024814524577704785,14.878804187910513,69
NEVKUX,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.40506,7.49997,15.38657,medium pore,0.31874758468476333,0.43258426966292135,0.0,68.04704229092617,143
NEVLAE,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.36262,7.50019,15.3579,medium pore,0.3187481551351721,0.43258426966292135,0.0,68.0472527990993,143
NEVSUF,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.73543,7.66373,15.72694,medium pore,0.31874747066544146,0.43258426966292135,0.0,68.04700021540341,143
NEVSUF01,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.5873,7.69684,15.5873,medium pore,0.31875131777225724,0.43258426966292135,0.0,68.04841987855943,143
NEVSUF02,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.49143,7.55189,15.4689,medium pore,0.31874809707846896,0.43258426966292135,0.0,68.04723137495739,143
NEVSUF03,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.50713,7.6531,15.50153,medium pore,0.3187512975628762,0.43258426966292135,0.0,68.04841242087367,143
NEVSUF04,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.94077,7.8084,15.93938,medium pore,0.318749100462926,0.43258426966292135,0.0,68.04760164488052,143
NEVSUF05,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.99039,7.70519,15.96909,medium pore,0.31874403236231,0.43258426966292135,0.0,68.04573140938669,143
NEVSUF06,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.55831,7.62981,15.55402,medium pore,0.3187495059785214,0.43258426966292135,0.0,68.04775128864597,143
NEVSUF07,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.34654,7.37088,15.33718,medium pore,0.3187425033917578,0.43258426966292135,0.0,68.04516718716371,143
NEVSUF08,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.55048,7.63823,15.52813,medium pore,0.31875036762175524,0.43258426966292135,0.0,68.04806925308294,143
NEVSUF09,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.40305,7.55775,15.39837,medium pore,0.31874967283361955,0.43258426966292135,0.0,68.04781286167905,143
NEVSUF10,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.28901,7.51917,15.28506,medium pore,0.3187503160586898,0.43258426966292135,0.0,68.04805022522963,143
NEVSUF11,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.22426,7.4286,15.22426,medium pore,0.3187478700006463,0.43258426966292135,0.0,68.04714757847503,143
NEVSUF12,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.41189,7.54764,15.39553,medium pore,0.3187493742008255,0.43258426966292135,0.0,68.0477026599105,143
NEVTIU03,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Hf,16.01134,7.86831,14.34494,medium pore,0.17613875172017263,0.29166666666666663,0.0,6.609730133390757,689
NEVTIU07,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Hf,15.58608,7.59762,15.56422,medium pore,0.15596693582747795,0.29166666666666663,0.0,6.611874358134283,689
NEVTIU08,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Hf,15.41811,7.60677,15.4158,medium pore,0.24835392244549104,0.29166666666666663,0.0,6.6118927668988885,689
NEVVAM,OC(=O)c1ccnc(c1)C(=O)O,Co,6.96169,5.94428,6.88936,medium pore,0.2548626340285752,0.16812865497076024,0.0010457258882322067,96.04552474787062,55
NEVVAM01,OC(=O)c1ccnc(c1)C(=O)O,Co,6.94552,5.78544,6.80825,medium pore,0.25720316643564134,0.1695906432748538,0.0010678222701168115,96.87116810108122,55
NEVVAM02,OC(=O)c1ccnc(c1)C(=O)O,Co,6.82057,5.87955,6.82057,medium pore,0.25485275270851027,0.16812865497076024,0.0010457258882322067,96.03873807145287,55
NEVVIU,OC(=O)c1ccnc(c1)C(=O)O,Co,6.36622,5.56467,6.36622,medium pore,0.252598520357596,0.16666666666666666,0.0010319836382832227,95.21943963416045,55
